0.010,218.104,11.276,244.028,-1.191,-219.971,7.091,5.934
0.010,218.093,11.281,244.016,-3.390,-219.900,11.608,5.934
0.010,218.061,11.292,243.982,-5.589,-219.784,16.001,5.934
0.010,218.008,11.311,243.926,-7.787,-219.624,20.224,5.934
0.010,217.935,11.338,243.848,-9.983,-219.422,24.227,5.934
0.010,217.841,11.372,243.748,-12.178,-219.179,27.965,5.934
0.010,217.727,11.414,243.626,-14.369,-218.900,31.392,5.934
0.010,217.592,11.463,243.483,-16.558,-218.586,34.463,5.934
0.010,217.436,11.519,243.317,-18.744,-218.241,37.136,5.934
0.010,217.260,11.584,243.130,-20.927,-217.870,39.368,5.934
0.010,217.063,11.655,242.920,-23.105,-217.476,41.119,5.934
0.010,216.846,11.734,242.689,-25.280,-217.065,42.351,5.934
0.010,216.609,11.821,242.436,-27.451,-216.641,43.027,5.934
0.010,216.351,11.915,242.162,-29.617,-216.211,43.116,5.934
0.010,216.073,12.016,241.866,-31.779,-215.780,42.584,5.934
0.010,215.774,12.125,241.548,-33.937,-215.354,41.404,5.933
0.010,215.455,12.241,241.209,-36.091,-214.940,39.551,5.933
0.010,215.116,12.365,240.848,-38.240,-214.545,37.003,5.933
0.010,214.757,12.497,240.465,-40.385,-214.175,33.740,5.933
0.010,214.378,12.635,240.061,-42.527,-213.837,29.749,5.932
0.010,213.979,12.782,239.636,-44.666,-213.540,25.018,5.932
0.010,213.559,12.935,239.190,-46.801,-213.289,19.541,5.931
0.010,213.120,13.097,238.722,-48.934,-213.094,13.316,5.931
0.010,212.661,13.266,238.232,-51.065,-212.961,6.345,5.930
0.010,212.181,13.442,237.722,-53.194,-212.897,-1.365,5.930
0.010,211.682,13.626,237.190,-55.323,-212.911,-9.803,5.929
0.010,211.164,13.818,236.636,-57.453,-213.009,-18.950,5.928
0.010,210.625,14.018,236.062,-59.583,-213.199,-28.785,5.928
0.010,210.066,14.226,235.466,-61.715,-213.486,-39.280,5.927
0.010,209.488,14.441,234.849,-63.849,-213.879,-50.403,5.926
0.010,208.890,14.665,234.210,-65.988,-214.383,-62.115,5.925
0.010,208.272,14.897,233.550,-68.132,-215.004,370.444,5.924
0.010,207.635,15.137,232.869,-70.282,-211.300,10713.496,5.923
0.010,206.977,15.385,232.166,-72.395,-104.165,10267.251,5.922
0.010,206.300,15.641,231.442,-73.437,-1.493,-84.058,5.921
0.010,205.613,15.902,230.708,-73.452,-2.333,-81.611,5.920
0.010,204.927,16.164,229.974,-73.475,-3.149,-79.174,5.918
0.010,204.241,16.426,229.239,-73.507,-3.941,-76.750,5.917
0.010,203.555,16.689,228.504,-73.546,-4.708,-74.342,5.916
0.010,202.868,16.954,227.768,-73.593,-5.452,-71.951,5.915
0.010,202.182,17.219,227.032,-73.648,-6.171,-69.580,5.914
0.010,201.495,17.485,226.296,-73.709,-6.867,-67.229,5.913
0.010,200.808,17.751,225.559,-73.778,-7.539,-64.901,5.912
0.010,200.120,18.019,224.821,-73.853,-8.188,-62.596,5.911
0.010,199.432,18.288,224.082,-73.935,-8.814,-60.316,5.911
0.010,198.744,18.557,223.343,-74.023,-9.418,-58.061,5.910
0.010,198.055,18.827,222.603,-74.118,-9.998,-55.831,5.909
0.010,197.365,19.098,221.862,-74.217,-10.556,-53.627,5.909
0.010,196.674,19.370,221.120,-74.323,-11.093,-51.448,5.908
0.010,195.982,19.642,220.376,-74.434,-11.607,-49.294,5.908
0.010,195.290,19.915,219.632,-74.550,-12.100,-47.164,5.908
0.010,194.596,20.189,218.886,-74.671,-12.572,-45.056,5.907
0.010,193.902,20.463,218.140,-74.797,-13.022,-42.970,5.907
0.010,193.206,20.737,217.392,-74.927,-13.452,-40.903,5.907
0.010,192.509,21.012,216.642,-75.062,-13.861,-38.854,5.907
0.010,191.811,21.288,215.892,-75.200,-14.250,-36.820,5.908
0.010,191.111,21.564,215.140,-75.343,-14.618,-34.798,5.908
0.010,190.410,21.840,214.386,-75.489,-14.966,-32.787,5.908
0.010,189.708,22.116,213.632,-75.638,-15.294,-30.782,5.909
0.010,189.004,22.392,212.875,-75.791,-15.602,-28.781,5.910
0.010,188.298,22.668,212.117,-75.947,-15.889,-26.779,5.910
0.010,187.590,22.945,211.358,-76.106,-16.157,-24.775,5.911
0.010,186.881,23.221,210.597,-76.268,-16.405,-22.763,5.912
0.010,186.170,23.497,209.834,-76.432,-16.632,-20.739,5.914
0.010,185.457,23.772,209.070,-76.598,-16.840,-18.701,5.915
0.010,184.742,24.047,208.304,-76.767,-17.027,-16.644,5.917
0.010,184.026,24.322,207.536,-76.937,-17.193,-14.563,5.918
0.010,183.307,24.596,206.767,-77.109,-17.339,-12.455,5.920
0.010,182.586,24.869,205.996,-77.282,-17.464,-10.316,5.922
0.010,181.862,25.141,205.223,-77.457,-17.567,-8.142,5.924
0.010,181.137,25.413,204.448,-77.633,-17.648,-5.930,5.926
0.010,180.409,25.683,203.672,-77.809,-17.707,-3.675,5.929
0.010,179.679,25.953,202.894,-77.986,-17.744,-1.374,5.931
0.010,178.947,26.221,202.114,-78.164,-17.758,0.974,5.934
0.010,178.212,26.487,201.332,-78.341,-17.748,3.375,5.937
0.010,177.475,26.752,200.549,-78.519,-17.714,5.828,5.939
0.010,176.735,27.016,199.764,-78.696,-17.656,8.338,5.943
0.010,175.993,27.278,198.977,-78.872,-17.573,10.904,5.946
0.010,175.248,27.537,198.188,-79.048,-17.464,13.527,5.949
0.010,174.501,27.795,197.398,-79.223,-17.328,16.209,5.953
